Date,Open,High,Low,Close,Volume,Ticker,MA20,MA50,MA200,BB_mid,BB_upper,BB_lower,Daily_Return,Cumulative_Return,RSI,MACD,Signal,MACD_Hist,ATR,OBV
2022-01-03,256.25,258.15,253.98,255.14,70897218.0,TSLA,,,,,,,,,,0.0,0.0,0.0,,0.0
2022-01-04,265.31,268.11,264.56,266.16,113287500.0,TSLA,,,,,,,0.04319197303441258,0.04319197303441258,,0.8790883190883108,0.17581766381766217,0.7032706552706486,,113287500.0
2022-01-05,270.21,276.32,269.75,273.85,114887669.0,TSLA,,,,,,,0.028892395551547878,0.07333228815552251,,2.171261921575308,0.5749065153691914,1.5963554062061167,,228175169.0
2022-01-06,264.77,267.53,263.84,266.21,34684774.0,TSLA,,,,,,,-0.02789848457184607,0.04338794387395151,,2.549446232109858,0.9698144587173247,1.5796317733925334,,193490395.0
2022-01-07,270.05,270.13,269.97,270.08,54212680.0,TSLA,,,,,,,0.014537395289433208,0.058556086854276046,,3.1254089115074635,1.4009333492753524,1.724475562232111,,247703075.0
2022-01-10,268.31,270.64,268.19,268.44,67873103.0,TSLA,,,,,,,-0.006072274881516515,0.05212824331739441,,3.410218316602368,1.8027903427407557,1.6074279738616122,,179829972.0
2022-01-11,267.74,267.88,267.7,267.78,35254979.0,TSLA,,,,,,,-0.0024586499776487747,0.04954142823547847,,3.541847128951872,2.150601699982979,1.391245428968893,,144574993.0
2022-01-12,261.75,263.35,259.92,262.51,69150984.0,TSLA,,,,,,,-0.019680334603032312,0.028886101748059723,,3.1842133251920473,2.3573240250247927,0.8268893001672546,,75424009.0
2022-01-13,260.89,262.61,258.04,261.67,46973847.0,TSLA,,,,,,,-0.003199878099881759,0.025593791643803376,,2.8007200222441497,2.4460032244686642,0.3547167977754855,,28450162.0
2022-01-14,269.64,269.73,268.84,269.55,111718215.0,TSLA,,,,,,,0.030114266060304873,0.05647879595516181,,3.096949257572817,2.576192431089495,0.5207568264833218,,140168377.0
2022-01-17,263.44,264.78,259.41,261.44,42363856.0,TSLA,,,,,,,-0.030087182340938656,0.024692325781923596,,2.6467932538266155,2.5903125956369193,0.056480658189696165,,97804521.0
2022-01-18,261.55,261.64,261.47,261.62,30176875.0,TSLA,,,,,,,0.0006884944920440006,0.025397820804264226,,2.2783030143807537,2.5279106793856863,-0.2496076650049326,,127981396.0
2022-01-19,275.41,276.91,275.33,275.98,24380207.0,TSLA,,,,,,,0.05488876997171466,0.08168064591988689,,3.109163333739332,2.6441612102564154,0.4650021234829165,,152361603.0
2022-01-20,267.73,272.32,261.77,271.47,45597876.0,TSLA,,,,,,,-0.016341763895934447,0.06400407619346216,,3.3649181328522673,2.788312594775586,0.5766055380766812,7.482142857142859,106763727.0
